relative_path,folder,title,google_doc_id,drive_url
mckenney-lacan-theory/07_Lacanian_Reference_Library/04_Mathemes_and_Topology.md.gdoc,mckenney-lacan-theory/07_Lacanian_Reference_Library,04_Mathemes_and_Topology,1ow_uPKOib-m0MgvHDsssK5F_T7k61jGM1aHMHsPTM04,https://docs.google.com/document/d/1ow_uPKOib-m0MgvHDsssK5F_T7k61jGM1aHMHsPTM04/edit
mckenney-lacan-theory/07_Lacanian_Reference_Library/05_Use_Cases_and_Applications.md.gdoc,mckenney-lacan-theory/07_Lacanian_Reference_Library,05_Use_Cases_and_Applications,1DaFVoyGQ3Covz25fAF7QpyLvRvsaGKTOxkQq_Jg2swU,https://docs.google.com/document/d/1DaFVoyGQ3Covz25fAF7QpyLvRvsaGKTOxkQq_Jg2swU/edit
mckenney-lacan-theory/07_Lacanian_Reference_Library/Mckenney-lacan-calculus_4-0.md.gdoc,mckenney-lacan-theory/07_Lacanian_Reference_Library,Mckenney-lacan-calculus_4-0,1qzGDKC_vxoVptzGyeKwqEYp61ylWBO_9dSXD9PLB6fo,https://docs.google.com/document/d/1qzGDKC_vxoVptzGyeKwqEYp61ylWBO_9dSXD9PLB6fo/edit
mckenney-lacan-theory/10_References_antigravity/Antigravity_Autonomous_Workflows.md.gdoc,mckenney-lacan-theory/10_References_antigravity,Antigravity_Autonomous_Workflows,1VqTVRv_w8ugW4s1YinFfCoJyAAacPFu4jmltKO17S3M,https://docs.google.com/document/d/1VqTVRv_w8ugW4s1YinFfCoJyAAacPFu4jmltKO17S3M/edit
mckenney-lacan-theory/10_References_antigravity/Antigravity_Gemini_Antigravity Extensions.md.gdoc,mckenney-lacan-theory/10_References_antigravity,Antigravity_Gemini_Antigravity Extensions,1k2FGkz0J6NoogwWV7AsZOrbWem-34GTEHTucnQF0XO0,https://docs.google.com/document/d/1k2FGkz0J6NoogwWV7AsZOrbWem-34GTEHTucnQF0XO0/edit
mckenney-lacan-theory/10_References_antigravity/Antigravity_Project_Rules_NNG_Conensus.md.gdoc,mckenney-lacan-theory/10_References_antigravity,Antigravity_Project_Rules_NNG_Conensus,1Y14Wj43A-klTcDi5y1nWFfTga9fZZbD3ayjJnyXgk2E,https://docs.google.com/document/d/1Y14Wj43A-klTcDi5y1nWFfTga9fZZbD3ayjJnyXgk2E/edit
mckenney-lacan-theory/10_References_antigravity/Antigravity_Workflows.md.gdoc,mckenney-lacan-theory/10_References_antigravity,Antigravity_Workflows,1Wt-hFX-_HTcD7tYEl13id_N61XV2kiuImuKTXJvbgeU,https://docs.google.com/document/d/1Wt-hFX-_HTcD7tYEl13id_N61XV2kiuImuKTXJvbgeU/edit
mckenney-lacan-theory/10_References_antigravity/DATA_REQUIREMENTS_E1_E12_INGESTION_PLAN.md.gdoc,mckenney-lacan-theory/10_References_antigravity,DATA_REQUIREMENTS_E1_E12_INGESTION_PLAN,1OlQZAGCzR5DAPI0NOUAL7fn9ztqnXsyHBzm_AKXph-Y,https://docs.google.com/document/d/1OlQZAGCzR5DAPI0NOUAL7fn9ztqnXsyHBzm_AKXph-Y/edit
mckenney-lacan-theory/10_References_antigravity/Foundations_Psychohistory_Social_dynamics_physics.md.gdoc,mckenney-lacan-theory/10_References_antigravity,Foundations_Psychohistory_Social_dynamics_physics,1nLh8VhkTSHv-NRfLNHUWYgbUxq-3y5xLxiBxhdq92pw,https://docs.google.com/document/d/1nLh8VhkTSHv-NRfLNHUWYgbUxq-3y5xLxiBxhdq92pw/edit
mckenney-lacan-theory/10_References_antigravity/Simulating Calculus with GGNN.gdoc,mckenney-lacan-theory/10_References_antigravity,Simulating Calculus with GGNN,1YFPErf4gPfBu1bNhOy8TkSLxVcr7r05f4_9XT_d4M5E,https://docs.google.com/document/d/1YFPErf4gPfBu1bNhOy8TkSLxVcr7r05f4_9XT_d4M5E/edit
mckenney-lacan-theory/Music/Musica-theory-previous-work-HevnerCircle_GilboaMAP.md.gdoc,mckenney-lacan-theory/Music,Musica-theory-previous-work-HevnerCircle_GilboaMAP,1M6yXbhkU7yQ2m64tOpo78c7POxYNe63z5nXQTJN1QPc,https://docs.google.com/document/d/1M6yXbhkU7yQ2m64tOpo78c7POxYNe63z5nXQTJN1QPc/edit
mckenney-lacan-theory/Music/Musical_Psychometric_Foundations.md.gdoc,mckenney-lacan-theory/Music,Musical_Psychometric_Foundations,1it9FDaAJlVBhpZb8Lii-Vp3nsZvS7PBiAIBzbw7CYWM,https://docs.google.com/document/d/1it9FDaAJlVBhpZb8Lii-Vp3nsZvS7PBiAIBzbw7CYWM/edit
mckenney-lacan-theory/Music/The Loman Operator_ A Topological Score of Act I.md.gdoc,mckenney-lacan-theory/Music,The Loman Operator_ A Topological Score of Act I,1BIxzu9n_iWX4ixuNDhfw6B7cvnXMO9kyYan1mnmYyUg,https://docs.google.com/document/d/1BIxzu9n_iWX4ixuNDhfw6B7cvnXMO9kyYan1mnmYyUg/edit
